3356
1299
174
3257
2914
6762
6939
6453
3491
6461
1273
3549
9002
5511
4637
12956
7473
209
12389
3320
701
7018
7922
20485
3216
16735
9498
31133
6830
20764
2828
52320
15412
1239
8359
286
43531
58453
10429
262589
28917
37468
4809
4755
7738
33891
31500
41095
4766
8220
4826
11537
7843
18881
29076
34800
46887
4230
5483
20804
4134
8167
267613
7029
