0,36571
0,61817
0,262206
0,7456
0,37919
0,19041
0,268357
0,33516
0,23256
0,16333
0,33623
0,49186
0,50689
0,197745
0,54358
0,209189
0,57255
0,203618
0,29744
0,16730
0,328231
0,133920
0,50944
0,206407
0,34839
0,26788
0,43227
0,268518
0,209737
0,45370
0,30004
0,7011
0,15072
0,200124
0,29890
0,20771
0,27483
0,204256
0,264986
0,9455
0,22076
0,47196
0,269424
0,269777
0,206174
0,48886
0,397156
0,137594
0,268293
0,34601
0,24851
0,57609
0,208641
0,32537
0,136962
0,394941
0,203048
0,14824
0,49875
0,47017
0,14946
0,25076
0,56528
0,264651
0,50728
0,34052
0,209590
0,58104
0,46055
0,203084
0,57
0,263912
0,34922
0,139599
0,27487
0,8135
0,53754
0,132515
0,139025
0,63840
0,61364
0,7191
0,55861
0,32366
0,36141
0,26846
0,60524
0,59479
0,19919
0,51153
0,25147
0,36300
0,266000
0,270361
0,265877
0,394551
0,206631
0,264167
0,25069
0,23911
0,50945
0,202486
0,38823
0,199710
0,265806
0,265504
0,57797
0,199879
0,264387
0,12659
0,136706
0,20513
0,48232
0,52799
0,205461
0,42591
0,34432
0,201844
0,199802
0,31762
0,328429
0,133217
0,199975
0,139325
0,52328
0,203639
0,8542
0,31951
0,132138
0,61998
0,47954
0,43295
0,24485
0,13775
0,266170
0,132582
0,36022
0,200134
0,47798
0,264800
0,63527
0,198171
0,36069
0,23712
0,205283
0,43838
0,201096
0,60803
0,26338
0,22766
0,48229
0,31531
0,56898
0,13740
0,28374
0,6829
0,54806
0,198994
0,210096
0,263438
0,47185
0,37667
0,39299
0,202176
0,33452
0,29842
0,35852
0,35951
0,209497
0,40566
0,26140
0,131119
0,32339
0,133789
0,203366
0,14262
0,26907
0,41579
0,11030
0,200115
0,203185
0,38028
0,57055
0,52798
0,49592
0,14613
0,33829
0,44995
0,44568
0,27255
0,45177
0,328111
0,45801
0,198145
0,328371
0,19477
0,52404
0,64283
0,10064
0,42529
0,35530
0,397484
0,267357
0,43660
0,24047
0,132459
0,57701
0,133420
0,137478
0,54220
0,30839
0,16244
0,43519
0,49373
0,265065
0,393599
0,60706
0,25128
0,21203
0,263559
0,29864
0,19366
0,132831
0,262824
0,46692
0,209931
0,9657
0,43051
0,35785
0,20459
0,209909
0,60294
0,266766
0,210178
0,263004
0,268754
0,21813
0,137547
0,263691
0,7506
0,49643
0,61860
0,134128
0,198507
0,14306
0,265817
0,266935
0,138092
0,394088
0,42732
0,199015
0,33667
0,9096
0,136596
0,139777
0,265081
0,55574
0,29918
0,56142
0,199278
0,5048
0,133840
0,267068
0,21617
0,59519
0,31229
0,265068
0,55178
0,197990
0,52234
0,55706
0,208526
0,57351
0,63867
0,27241
0,60267
0,398001
0,204061
0,17983
0,50624
0,10367
0,33391
0,49812
0,267121
0,21088
0,397983
0,37550
0,50432
0,63038
0,264317
0,17686
0,52280
0,208286
0,40198
0,53406
0,30030
0,40396
0,48416
0,53275
0,23378
0,395567
0,3503
0,58032
0,53979
0,32544
0,39777
0,266872
0,26866
0,20568
0,33060
0,137359
0,6079
0,327717
0,205367
0,57680
0,18177
0,13315
0,139813
0,1501
0,25433
0,64413
0,53188
0,32662
0,208072
0,9978
0,52852
0,32390
0,65
0,262523
0,265009
0,13445
0,61912
0,29674
0,205872
0,394901
0,43366
0,16819
0,207595
0,63020
0,6653
0,57299
0,20039
0,20510
0,34852
0,54870
0,264349
0,396467
0,57080
0,201848
0,4867
0,269613
0,18756
0,23920
0,52885
0,136100
0,30790
0,59713
0,134626
0,132443
0,38959
0,264917
0,32178
0,202977
0,62813
0,269846
0,2055
0,53756
0,49023
0,133943
0,209145
0,198492
0,24502
0,25086
0,136955
0,200614
0,31921
0,9472
0,394969
0,267893
0,53130
0,26370
0,210109
0,262801
0,10558
0,263426
0,203954
0,10953
0,47761
0,61178
0,4765
0,269348
0,15224
0,198638
0,23780
0,40816
0,54687
0,138556
0,8241
0,10322
0,27385
0,57832
0,263256
0,197155
0,16524
0,60564
0,48137
0,33288
0,56202
0,11183
0,61521
0,397298
0,205703
0,14558
0,132308
0,50929
0,202016
0,37334
0,50629
0,204105
0,196858
0,34924
0,209608
0,104
0,132531
0,264866
0,52489
0,21688
0,5783
0,31869
0,52800
0,14603
0,395012
0,205565
0,57388
0,368
0,36874
0,62668
0,27326
0,12819
0,62240
0,264902
0,19125
0,56252
0,60194
0,133658
0,22972
0,39218
0,46621
0,34251
0,1820
0,9327
0,1113
0,1457
0,41871
0,267595
0,42574
0,58209
0,45448
0,52397
0,29335
0,202673
0,262524
0,34131
0,11214
0,198966
0,16653
0,55111
0,262817
0,268499
0,56570
0,268196
0,265183
0,208729
0,137165
0,204485
0,60484
0,397253
0,49698
0,265031
0,197717
0,267052
0,22580
0,138014
0,31223
0,13720
0,59816
0,13888
0,199826
0,134618
0,38902
0,396046
0,59497
0,20634
0,264386
0,136000
0,15364
0,27170
0,34437
0,12303
0,208121
0,10030
0,26887
0,394525
0,134452
0,33134
0,25055
0,42676
0,269293
0,61889
0,36616
0,25826
0,33395
0,13040
0,36531
0,47369
0,136184
0,26062
0,49272
0,262482
0,202699
0,32638
0,36372
0,131757
0,200512
0,38939
0,26446
0,208831
0,17300
0,139622
0,26610
0,24892
0,21978
0,197085
0,131374
0,44260
0,7183
0,207513
0,40723
0,61967
0,36478
0,201622
0,201909
0,138357
0,30769
0,12011
0,266028
0,23732
0,21315
0,57504
0,14345
0,39107
0,59978
0,61318
0,40589
0,13700
0,328146
0,25184
0,204623
0,201494
0,23558
0,21033
0,269852
0,204978
0,17947
0,51318
0,29070
0,265482
0,46625
0,35278
0,393907
0,32118
0,41591
0,395954
0,134152
0,25655
0,208423
0,56234
0,264564
0,42401
0,268813
0,10430
0,3729
0,64309
0,52305
0,29413
0,139268
0,14753
0,59655
0,29207
0,267120
0,55424
0,393302
0,57700
0,198402
0,267382
0,197627
0,14532
0,135054
0,44226
0,55902
0,50586
0,52058
0,1680
0,50247
0,262750
0,397033
0,137304
0,267047
0,44807
0,134425
0,23578
0,9246
0,209132
0,20003
0,25003
0,50446
0,36193
0,131905
0,62660
0,266925
0,38109
0,28265
0,13447
0,209336
0,14614
0,9417
0,268948
0,56017
0,133082
0,10955
0,59494
0,13382
0,395251
0,41646
0,268308
0,136579
0,397665
0,33313
0,263359
0,34306
0,57152
0,262200
0,40510
0,139513
0,47936
0,47963
0,28088
0,51799
0,134028
0,52152
0,19137
0,395853
0,27175
0,329
0,52781
0,40662
0,136782
0,17338
0,55506
0,50443
0,4818
0,10087
0,267401
0,52390
0,52281
0,54722
0,198169
0,62344
0,262243
0,49106
0,25499
0,42822
0,268974
0,23539
0,9475
0,264959
0,206625
0,34508
0,48954
0,35737
0,2048
0,135341
0,197132
0,264069
0,22776
0,39230
0,7238
0,7067
0,22518
0,139932
0,267178
0,44765
0,269003
0,328360
0,26751
0,204560
0,59947
0,203452
0,12967
0,139678
0,204231
0,205952
0,18314
0,9621
0,136866
0,36990
0,51233
0,208895
0,199354
0,53054
0,24261
0,24817
0,44843
0,50888
0,27246
0,33650
0,134204
0,52445
0,41468
0,44844
0,38955
0,136792
0,207840
0,60416
0,63350
0,45905
0,198134
0,197403
0,44279
0,7641
0,200605
0,265958
0,38660
0,43839
0,39714
0,31277
0,393610
0,266073
0,47991
0,267385
0,56186
0,51557
0,12730
0,269720
0,135323
0,395570
0,12491
0,61641
0,51050
0,328055
0,267043
0,266209
0,50009
0,264350
0,201525
0,133296
0,12312
0,8847
0,13902
0,39599
0,202355
0,19329
0,200964
0,23798
0,135772
0,395159
0,14398
0,10393
0,30537
0,34891
0,200076
0,49091
0,328314
0,52196
0,34389
0,20267
0,393892
0,34235
0,46336
0,27915
0,394465
0,44637
0,265071
0,210171
0,25259
0,59860
0,394559
0,265158
0,265905
0,21257
0,394517
0,13716
0,18125
0,139211
0,200539
0,62485
0,396280
0,15447
0,56637
0,6095
0,201787
0,51939
0,207921
0,208490
0,47582
0,138360
0,55316
0,39834
0,31723
0,12611
0,35489
0,30550
0,24627
0,395948
0,57749
0,199356
0,35166
0,42810
0,197047
0,31394
0,268266
0,210159
0,263039
0,51387
0,43588
0,134060
0,30414
0,25293
0,134753
0,26330
0,263289
0,22652
0,11845
0,134250
0,393831
0,204250
0,23103
0,263889
0,9502
0,45117
0,43361
0,30118
0,18128
0,7057
0,2875
0,209721
0,198337
0,201072
0,204360
0,133981
0,61136
0,6704
0,24778
0,20536
0,266893
0,266066
0,63256
0,14305
0,21337
0,51690
0,3299
0,32709
0,10886
0,12877
0,60096
0,268840
0,36997
0,22561
0,60656
0,8790
0,8784
0,38277
0,61980
0,10967
0,56532
0,265313
0,20900
0,138128
0,1835
0,264554
0,207062
0,12092
0,132123
0,45649
0,1114
0,56839
0,18070
0,208319
0,132077
0,398066
0,266188
0,198007
0,138322
0,22850
0,25253
0,395513
0,23818
0,5467
0,57638
0,55611
0,396930
0,135413
0,36565
0,59279
0,137130
0,23692
0,201180
0,264374
0,57914
0,267745
0,28213
0,28714
0,19932
0,19825
0,266074
0,23385
0,61279
0,40468
0,48784
0,51322
0,8577
0,15228
0,26893
0,30982
0,262488
0,8854
0,53983
0,327869
0,205349
0,54835
0,19515
0,393546
0,263762
0,397147
0,203713
0,56124
0,263995
0,139534
0,1908
0,265998
0,63981
0,52531
0,269203
0,42576
0,262847
0,393407
0,198068
0,16299
0,29572
0,27909
0,6354
0,55782
0,64233
0,3187
0,47262
0,15767
0,15157
0,58617
0,46513
0,27965
0,58383
0,56082
0,60988
0,20677
0,52961
0,264359
0,269118
0,34763
0,12459
0,15320
0,196668
0,394448
0,135872
0,135092
0,51913
0,267044
0,139278
0,17693
0,46097
0,42819
0,41833
0,267987
0,31182
0,134928
0,200412
0,48634
0,16057
0,58361
0,28428
0,140084
0,196750
0,266263
0,48746
0,262743
0,26537
0,28260
0,10838
0,52775
0,138587
0,63117
0,26272
0,266961
0,264548
0,327952
0,33090
0,24694
0,47082
0,15711
0,266318
0,21932
0,265032
0,47174
0,18181
0,394117
0,14265
0,15517
0,58520
0,263250
0,54363
0,37627
0,267083
0,61959
0,56702
0,203397
0,20027
0,3662
0,53533
0,10690
0,18820
0,265913
0,59541
0,208341
0,27007
0,48166
0,63095
0,201046
0,32009
0,58593
0,39992
0,6130
0,209926
0,31642
0,60100
0,58513
0,25825
0,55383
0,51819
0,9085
0,266038
0,7212
0,28285
0,23935
0,396566
0,136400
0,39214
0,46854
0,24560
0,39650
0,24527
0,54941
0,12997
0,8888
0,41898
0,9523
0,328562
0,12242
0,200162
0,15418
0,134887
0,202772
0,39911
0,199980
0,40380
0,28283
0,208232
0,133386
0,205615
0,3364
0,134632
0,205998
0,269724
0,198138
0,36665
0,393991
0,33717
0,263206
0,208906
0,40902
0,56883
0,34838
0,29513
0,1443
0,60243
0,12137
0,328120
0,17820
0,60969
0,14948
0,37056
0,14174
0,394151
0,396568
0,204409
0,32097
0,205460
0,204074
0,134748
0,1289
0,134662
0,58303
0,32707
0,48279
0,267602
0,199448
0,17199
0,205607
0,62868
0,27560
0,328425
0,15323
0,208821
0,47731
0,23114
0,268481
0,197826
0,267019
0,24341
0,48671
0,20782
0,47997
0,41086
0,47971
0,394488
0,63325
0,14872
0,41460
0,49997
0,47089
0,31082
0,138666
0,29534
0,268713
0,205962
0,27164
0,266424
0,40754
0,44162
0,54383
0,36413
0,207051
0,32900
0,265904
0,134137
0,22575
0,134796
0,396837
0,201358
0,41766
0,9511
0,50864
0,20152
0,397410
0,57451
0,20218
0,22390
0,138961
0,42874
0,41354
0,266240
0,396545
0,132901
0,393259
0,43981
0,64003
0,31091
0,205217
0,26344
0,3227
0,393762
0,208175
0,206805
0,39921
0,17236
0,44963
0,11722
0,209206
0,198240
0,6528
0,26898
0,265685
0,266191
0,40609
0,7764
0,17806
0,393387
0,19038
0,57811
0,23246
0,63003
0,30379
0,396054
0,133269
0,265028
0,50560
0,208925
0,15468
0,397005
0,39335
0,12895
0,21775
0,263464
0,14446
0,269223
0,8950
0,37510
0,60789
0,55932
0,132351
0,49871
0,268345
0,49817
0,32738
0,206273
0,139900
0,207066
0,206614
0,198494
0,268215
0,203426
0,29033
0,25888
0,16141
0,48688
0,131668
0,44276
0,207998
0,32896
0,10594
0,35553
0,263913
0,57076
0,198623
0,209252
0,13298
0,397721
0,35369
0,30597
0,34557
0,44369
0,2504
0,41620
0,12413
0,51072
0,203725
0,202145
0,11236
0,47100
0,47640
0,33892
0,19465
0,7065
0,5003
0,20868
0,47249
0,207746
0,396556
0,43229
0,20802
0,14243
0,17457
0,8238
0,137189
0,59246
0,33875
0,207176
0,56623
0,40248
0,23232
0,37658
0,8302
0,267664
0,134087
0,266684
0,33734
0,206973
0,52967
0,29345
0,50454
0,50847
0,394368
0,268362
0,47974
0,131599
0,45432
0,43
0,135124
0,264495
0,396015
0,20973
0,199669
0,201995
0,134886
0,42152
0,131719
0,394643
0,28629
0,31689
0,42311
0,54531
0,137965
0,393611
0,262204
0,49086
0,394200
0,264850
0,206191
0,200376
0,202549
0,45752
0,263698
0,60154
0,266282
0,263786
0,57242
0,136616
0,37292
0,59780
0,53213
0,49310
0,397191
0,13456
0,31707
0,52812
0,269924
0,205129
0,62622
0,13324
0,34137
0,7686
0,52751
0,36471
0,206104
0,266121
0,62814
0,60398
0,208107
0,25512
0,201387
0,138511
0,266099
0,28875
0,16177
0,50539
0,39331
0,134884
0,59164
0,20844
0,63641
0,395433
0,266731
0,138470
0,202803
0,202804
0,198567
0,52140
0,48561
0,58173
0,29577
0,139471
0,394441
0,9535
0,52060
0,57125
0,269794
0,264332
0,132384
0,1104
0,264658
0,11140
0,393344
0,49921
0,54898
0,56108
0,9091
0,198968
0,44001
0,63316
0,26598
0,35359
0,30059
0,62665
0,43659
0,53559
0,264227
0,15281
0,199272
0,26109
0,138223
0,310
0,34900
0,19371
0,53894
0,201370
0,43936
0,44157
0,37395
0,262578
0,48609
0,56920
0,198408
0,264782
0,18356
0,202053
0,42261
0,12395
0,9086
0,2579
0,21774
0,49245
0,48164
0,138574
0,30984
0,39851
0,9858
0,205536
0,28130
0,328203
0,34478
0,35123
0,27789
0,135617
0,268320
0,267857
0,135841
0,13182
0,56475
0,268287
0,265369
0,138957
0,34906
0,263048
0,136827
0,133698
0,138649
0,35636
0,41109
0,268586
0,17185
0,21879
0,263651
0,202497
0,17852
0,15474
0,205887
0,265067
0,56527
0,46897
0,57847
0,394660
0,60744
0,196825
0,52218
0,270289
0,266646
0,47044
0,62363
0,58243
0,64093
0,34127
0,197906
0,206837
0,49102
0,28191
0,32566
0,135557
0,62854
0,46126
0,29546
0,33958
0,62762
0,43375
0,201474
0,263604
0,139967
0,269496
0,37999
0,267424
0,203147
0,198947
0,265977
0,209401
0,40089
0,38363
0,29769
0,136151
0,27413
0,393429
0,268058
0,136276
0,45184
0,209813
0,54483
0,47816
0,54371
0,198801
0,206685
0,264637
0,264313
0,207889
0,200713
0,201595
0,45287
0,131916
0,209380
0,14512
0,62097
0,40879
0,393782
0,132533
0,263160
0,198891
0,135433
0,40919
0,50734
0,131744
0,199350
0,60946
0,30282
0,8891
0,58701
0,8999
0,16471
0,58543
0,55266
0,60881
0,2148
0,268285
0,200344
0,266907
0,15041
0,397525
0,199462
0,201867
0,27235
0,198588
0,134256
0,397612
0,24356
0,53588
0,22063
0,265868
0,53139
0,267171
0,137188
0,26176
0,1824
0,64490
0,30730
0,34901
0,8190
0,372
0,26994
0,40437
0,138355
0,47586
0,48866
0,29401
0,31763
0,268770
0,204008
0,31065
0,13018
0,59960
0,138783
0,62151
0,50469
0,394479
0,35503
0,53494
0,57422
0,136450
0,27066
0,264282
0,36201
0,53707
0,6652
0,22629
0,3914
0,208036
0,8827
0,60799
0,200401
0,51946
0,196844
0,132508
0,203712
0,52802
0,198677
0,17378
0,26075
0,202725
0,38445
0,200879
0,55437
0,23379
0,39810
0,40213
0,32144
0,200612
0,28952
0,132895
0,131924
0,5623
0,21074
0,269033
0,25545
0,131746
0,265263
0,136464
0,41691
0,135387
0,8489
0,7215
0,40825
0,35160
0,58118
0,264957
0,32987
0,61577
0,202551
0,44382
0,60221
0,48021
0,18481
0,200567
0,139362
0,24382
0,26636
0,27705
0,4760
0,60134
0,18258
0,46757
0,14686
0,61646
0,268458
0,393643
0,24085
0,137297
0,204159
0,39405
0,40216
0,37308
0,16843
0,38572
0,200956
0,45634
0,56120
0,5548
0,64441
0,263378
0,395998
0,12783
0,7068
0,64078
0,15941
0,54175
0,209064
0,9771
0,394796
0,267617
0,4616
0,29601
0,42503
0,61958
0,56057
0,47187
0,137872
0,138596
0,42092
0,40971
0,199498
0,14102
0,394958
0,39295
0,23140
0,203205
0,201512
0,201443
0,395754
0,22487
0,13002
0,198416
0,61016
0,61078
0,265440
0,16982
0,41744
0,396274
0,207177
0,19764
0,22148
0,21275
0,60008
0,205611
0,22473
0,55069
0,264524
0,43127
0,21179
0,63443
0,327741
0,26258
0,62255
0,15191
0,134829
0,395411
0,200088
0,47577
0,394390
0,203362
0,209234
0,1901
0,47783
0,131227
0,395304
0,22234
0,203360
0,202789
0,43499
0,9935
0,40397
0,20189
0,16731
0,396287
0,203617
0,22573
0,31966
0,45820
0,61744
0,46959
0,396538
0,41041
0,17035
0,264119
0,1257
0,15463
0,45328
0,34081
0,265321
0,398010
0,51595
0,197798
0,52573
0,47043
0,48458
0,41515
0,138733
0,27414
0,396434
0,23355
0,207087
0,138546
0,23486
0,134801
0,55496
0,264805
0,29834
0,397203
0,132950
0,204519
0,395298
0,198211
0,35927
0,139582
0,135781
0,42234
0,27307
0,3084
0,30072
0,44836
0,269216
0,52724
0,327942
0,15916
0,266920
0,32735
0,198930
0,22935
0,60675
0,206945
0,397603
0,262733
0,31036
0,394096
0,206257
0,46722
0,8528
0,207877
0,198937
0,267711
0,393924
0,51835
0,199861
0,200294
0,48768
0,41916
0,18719
0,133852
0,8662
0,397529
0,267507
0,269866
0,208538
0,207719
0,13106
0,139221
0,3297
0,57572
0,31445
0,33300
0,208352
0,199204
0,396981
0,54675
0,120
0,55048
0,19076
0,22661
0,8524
0,32418
0,205099
0,394399
0,396870
0,136092
0,37326
0,267665
0,34066
0,25009
0,9811
0,16955
0,54173
0,131699
0,50082
0,21151
0,2485
0,61231
0,40042
0,18267
0,52877
0,265781
0,24589
0,206898
0,204041
0,45594
0,2187
0,30101
0,44126
0,199188
0,25747
0,3800
0,3134
0,13882
0,395643
0,133488
0,203913
0,135642
0,262640
0,42020
0,133778
0,49300
0,268548
0,45723
0,39485
0,60765
0,203988
0,139086
0,7086
0,139764
0,36050
0,43626
0,42059
0,29032
0,207547
0,58695
0,22844
0,16013
0,62204
0,24375
0,8388
0,23572
0,10180
0,18411
0,31537
0,35273
0,262403
0,23731
0,28933
0,25594
0,328543
0,63121
0,20176
0,198975
0,21241
0,64339
0,34854
0,30032
0,395182
0,19216
0,397075
0,17076
0,266100
0,53773
0,25542
0,43192
0,136300
0,204948
0,133779
0,327908
0,11257
0,35351
0,25907
0,13980
0,44115
0,267993
0,266636
0,206645
0,6906
0,208386
0,265661
0,46642
0,25182
0,51132
0,23696
0,11174
0,265331
0,15126
0,56954
0,8464
0,26638
0,34283
0,199084
0,210224
0,131601
0,32477
0,42823
0,46927
0,197577
0,264302
0,210007
0,31251
0,54282
0,136625
0,395334
0,13351
0,23473
0,18729
0,263881
0,35338
0,12191
0,263661
0,266086
0,58431
0,45157
0,25224
0,397089
0,264735
0,35978
0,22068
0,132735
0,267609
0,266419
0,52241
0,198952
0,52012
0,198576
0,19808
0,11688
0,209632
0,269172
0,31240
0,36019
0,16534
0,397429
0,13698
0,49680
0,7626
0,19582
0,15791
0,59210
0,132013
0,23647
0,9542
0,12441
0,270268
0,36374
0,12338
0,17873
0,201165
0,139302
0,9426
0,46203
0,328142
0,47683
0,15361
0,262202
0,56460
0,48181
0,396253
0,265923
0,209937
0,132764
0,14967
0,396031
0,131367
0,394400
0,25096
0,397158
0,50022
0,50288
0,56946
0,133409
0,395736
0,200122
0,41668
0,56598
0,263936
0,62103
0,36577
0,397778
0,56030
0,61497
0,38191
0,49342
0,139946
0,5659
0,19460
0,201031
0,61726
0,45922
0,41986
0,197696
0,397756
0,208463
0,264972
0,49756
0,269816
0,58071
0,50097
0,51319
0,51860
0,201682
0,33843
0,40088
0,206498
0,48837
0,32625
0,20135
0,43602
0,132476
0,54894
0,266792
0,52275
0,131999
0,394449
0,393581
0,264328
0,204190
0,51811
0,202921
0,262420
0,132280
0,57119
0,205279
0,12663
0,49189
0,42396
0,268558
0,52663
0,4926
0,393401
0,393242
0,267209
0,34756
0,136144
0,39284
0,35574
0,37497
0,40572
0,36606
0,22616
0,38298
0,24262
0,33286
0,28912
0,197209
0,39764
0,22262
0,265503
0,56408
0,3724
0,394132
0,14525
0,60436
0,269498
0,28164
0,209357
0,394710
0,4382
0,132339
0,51911
0,262792
0,42698
0,153
0,46477
0,35293
0,18419
0,12134
0,269265
0,34117
0,61397
0,266337
0,48961
0,37524
0,47876
0,139326
0,4766
0,265173
0,265643
0,18420
0,264675
0,55682
0,12021
0,198667
0,206722
0,204609
0,20963
0,63111
0,58072
0,9241
0,37671
0,56388
0,208340
0,23088
0,52168
0,25285
0,62957
0,52361
0,203101
0,42181
0,26208
0,50523
0,210184
0,45520
0,135198
0,203424
0,42056
0,206899
0,51845
0,31120
0,27928
0,1599
0,31186
0,2484
0,328268
0,396458
0,30521
0,40480
0,63186
0,264996
0,266455
0,132129
0,266189
0,22096
0,198223
0,133163
0,63067
0,59789
0,270309
0,23688
0,203464
0,14839
0,205663
0,49428
0,394931
0,14128
0,265776
0,39449
0,57424
0,12486
0,24667
0,61820
0,45998
0,16637
0,393851
0,40280
0,393592
0,138205
0,13541
0,135789
0,23534
0,27301
0,393583
0,198513
0,134066
0,137903
0,18986
0,31148
0,60538
0,9289
0,50811
0,137194
0,393971
0,4611
0,198031
0,4880
0,203824
0,60309
0,19007
0,267417
0,27729
0,138775
0,13512
0,52331
0,61127
0,268609
0,202892
0,16174
0,34629
0,42890
0,268917
0,204128
0,10420
0,197036
0,10676
0,43830
0,62872
0,136295
0,7377
0,393379
0,25632
0,27240
0,196758
0,53062
0,4908
0,6522
0,44881
0,208694
0,62747
0,31354
0,11322
0,27
0,59366
0,63231
0,11679
0,40444
0,264394
0,136851
0,12168
0,48897
0,9081
0,47284
0,41502
0,26117
0,64090
0,328053
0,55649
0,266620
0,46937
0,135791
0,138497
0,48816
0,41003
0,394250
0,36071
0,12898
0,51458
0,56447
0,31333
0,204536
0,29704
0,57846
0,395593
0,267142
0,3325
0,197475
0,26281
0,10083
0,12857
0,60338
0,20911
0,209384
0,57073
0,19801
0,264484
0,395288
0,268112
0,25406
0,19871
0,204370
0,14877
0,54972
0,34858
0,208566
0,47650
0,14780
0,23500
0,327999
0,53812
0,263102
0,8014
0,31750
0,268321
0,134698
0,132399
0,39474
0,1610
0,31801
0,16711
0,134164
0,14299
0,209355
0,23596
0,53251
0,41369
0,58114
0,38784
0,12966
0,208501
0,266249
0,23964
0,136086
0,48395
0,47655
0,393853
0,327888
0,54970
0,60968
0,266921
0,27889
0,36768
0,48489
0,7651
0,6551
0,205895
0,26780
0,49893
0,394101
0,391
0,265403
0,33580
0,41266
0,267067
0,18540
0,56483
0,52286
0,48043
0,48530
0,200668
0,30466
0,12322
0,393774
0,52853
0,209485
0,55025
0,393325
0,49427
0,11820
0,20162
0,12678
0,32629
0,133894
0,208259
0,197393
0,393754
0,268350
0,20355
0,31011
0,138835
0,268347
0,3291
0,133680
0,57192
0,19098
0,397738
0,62855
0,63772
0,58597
0,397894
0,199134
0,210247
0,42543
0,61173
0,139483
0,132553
0,15457
0,30969
0,60853
0,263455
0,264429
0,25652
0,22470
0,11892
0,269602
0,12548
0,6802
0,57342
0,41092
0,46390
0,48947
0,35627
0,199164
0,7915
0,28196
0,52056
0,35799
0,201050
0,269885
0,29264
0,398003
0,57581
0,38157
0,41644
0,397688
0,40945
0,328475
0,34411
0,31294
0,197768
0,55683
0,207009
0,6562
0,7297
0,197747
0,20077
0,135088
0,199999
0,41801
0,29408
0,26377
0,60757
0,18523
0,131386
0,262316
0,19169
0,27263
0,48693
