1,53853,2,22032,209
1,10282,1,15704,15704
1,46211,1,6367,6367
1,36427,2,395673,46887
1,202063,2,31222,174
1,60100,2,39016,9050
1,33062,2,2705,20115
1,51669,1,56679,56679
1,28330,1,24875,24875
1,10094,1,1299,1299
1,203129,2,31222,174
1,43403,2,56679,2854
1,6368,1,32703,32703
1,63209,2,53285,13767
1,26672,2,30083,3356
1,62827,2,22108,3561
1,17501,2,45650,133923
1,2108,2,30083,6939
1,262909,2,265898,23106
1,62928,2,31222,174
1,27663,2,27862,3549
1,33881,2,39016,8708
1,55708,3,138476,136224
1,61478,3,264821,27665
1,44522,1,1299,1299
1,13901,2,397187,2914
1,46152,2,31222,174
1,62717,2,30083,6939
1,49055,2,56679,31133
1,30856,2,43776,20485
1,45259,1,7575,7575
1,134160,1,7575,7575
1,42931,2,31222,174
1,42192,2,1299,12998
1,207457,2,56679,29226
1,206474,2,39826,25144
1,25409,2,39016,9050
1,262325,1,52871,52871
1,34580,2,56679,31514
1,27338,2,395353,7029
1,19568,2,7575,11492
1,52203,2,1299,21021
1,16154,2,30083,6939
1,264412,2,267113,28146
1,264842,3,27862,27951
1,9067,1,3320,3320
1,62600,1,2900,2900
1,53134,2,263262,18881
1,46973,2,27862,3549
1,43883,3,30083,2586
1,267424,2,203698,6762
1,22894,2,31222,174
1,54067,2,62977,33490
1,262148,2,1299,6400
1,25317,2,43623,3209
1,328073,4,31222,37284
1,11894,2,27421,7015
1,58616,1,63967,63967
1,54690,2,36712,7018
1,11766,2,31222,174
1,31216,1,6894,6894
1,202818,1,3320,3320
1,13170,1,202984,202984
1,12830,2,49867,13237
1,14901,2,7575,7850
1,133796,1,17922,17922
1,28588,1,28329,28329
1,23249,2,27862,3549
1,40334,2,26470,6461
1,133623,2,30083,6939
1,59458,3,31222,50597
1,11351,1,55282,55282
1,23199,2,36712,7018
1,4790,2,17161,4766
1,33607,2,47098,33287
1,44501,2,209252,5588
1,136252,2,133676,55410
1,16383,2,15994,12956
1,11325,2,31222,174
1,64116,2,28469,52468
1,55257,2,36712,7018
1,53560,2,30083,3356
1,52424,2,27981,7303
1,35614,1,202984,202984
1,17625,2,3918,9498
1,4804,2,56679,20940
1,34941,2,198538,3301
1,199498,2,39016,9050
1,206893,4,56679,202699
1,263019,2,265898,52873
1,11687,2,30083,3356
1,33045,2,31222,174
1,393856,2,30083,3356
1,199569,2,31222,174
1,395507,2,31222,174
1,52201,1,56679,56679
1,51752,1,24875,24875
1,45458,1,134089,134089
1,53164,2,31222,267613
1,136219,3,31222,4007
1,51993,2,202969,6768
1,263778,2,27862,3549
1,63,2,26470,13789
1,198550,2,197063,20562
1,203320,2,43626,6830
1,33554,1,1299,1299
1,54059,2,27862,3549
1,136976,2,17907,38195
1,62821,2,30083,3356
1,26058,2,36712,7018
1,264847,2,1299,27932
1,16560,2,31222,174
1,51305,2,1299,21021
1,131349,2,131429,18403
1,56736,2,49079,21195
1,269001,2,264103,262740
1,47661,1,3320,3320
1,135905,2,56679,21859
1,29131,2,49867,13030
1,395836,2,22032,209
1,269581,2,268211,265269
1,266312,0,266312,266312
1,47902,2,31222,174
1,204581,2,6894,29119
1,8592,2,56679,12695
1,16101,2,197063,30781
1,60636,1,1299,1299
1,13495,1,28329,28329
1,7849,2,31222,41327
1,39404,2,30083,3356
1,210293,2,56679,196925
1,398079,2,55081,8100
1,9749,1,7575,7575
1,33975,2,39414,6908
1,138104,2,17885,24203
1,36974,2,6894,16637
1,13702,2,36712,7018
1,138145,0,138145,138145
1,42841,1,24875,24875
1,24047,2,38635,2500
1,34862,2,56679,3267
1,263622,3,27862,53163
1,49788,1,50270,50270
1,266927,1,28329,28329
1,55306,2,131429,45899
1,52922,2,265898,14840
1,51279,2,202984,50581
1,32928,2,11465,33667
1,23714,2,17161,4766
1,21495,2,56679,12741
1,36812,2,36712,7018
1,41339,2,1299,31287
1,196721,3,56679,21103
1,28250,1,263261,263261
1,52315,2,52452,14259
1,132111,2,31222,24482
1,6192,2,6360,2153
1,18013,2,31222,24482
1,202052,2,31222,174
1,46886,1,26073,26073
1,264005,2,265898,52873
1,135336,2,7575,38790
1,19035,2,6360,25640
1,30188,1,7575,7575
1,56123,1,7575,7575
1,56564,2,56679,8985
1,15442,2,30083,3356
1,42714,2,56679,35297
1,59687,2,56679,12389
1,59904,2,27862,3549
1,29140,1,31078,31078
1,29462,1,24875,24875
1,45753,1,1299,1299
1,204504,2,31222,267613
1,64411,2,31222,267613
1,2875,2,56679,59624
1,344,0,344,344
1,28125,2,265898,52873
1,31578,2,35016,12400
1,14048,2,31222,174
1,43283,2,209252,5588
1,31302,2,56679,12389
1,6367,0,6367,6367
1,41615,2,56679,12389
1,266525,2,265898,52873
1,206579,2,31222,24482
1,197069,2,6894,8262
1,30739,2,197063,8447
1,58291,1,24875,24875
1,61730,2,265898,52873
1,132564,2,3918,9498
1,54529,2,27862,3549
1,24893,1,12687,12687
1,24952,2,204095,3303
1,19281,2,197063,36351
1,56717,2,1299,25512
1,7046,1,17161,17161
1,28313,1,28124,28124
1,7700,2,54201,7473
1,267375,2,269395,267313
1,64224,2,30083,3356
1,210,1,1299,1299
1,12990,2,30083,6939
1,28321,2,28631,8167
1,49685,1,12350,12350
1,39939,2,31222,174
1,32132,2,19403,22773
1,393997,2,27862,3549
1,327798,2,12350,36944
1,269212,3,265898,264969
1,7862,1,1299,1299
1,56472,2,31222,174
1,28520,2,1299,11172
1,53984,2,26470,6461
1,60158,2,56679,12741
1,197750,2,43626,6830
1,36891,1,15704,15704
1,53066,2,265898,52873
1,48155,2,15704,34569
1,201847,2,31222,12874
1,16018,2,59431,42337
1,209085,2,202381,25540
1,137834,2,134084,58689
1,17841,2,17161,4766
1,34518,2,56679,9049
1,263353,2,265898,52873
1,56600,2,31222,267613
1,14671,2,31222,174
1,18804,2,31222,174
1,18324,2,17161,4766
1,22350,2,2705,20115
1,47229,2,1299,42673
1,267537,2,265898,52873
1,269138,2,31222,267613
1,34330,2,56679,12741
1,204619,2,31222,267613
1,134232,2,197063,45352
1,33640,2,36712,7018
1,60413,2,56679,51178
1,19558,2,30083,3356
1,29875,2,27862,3549
1,263796,3,1299,20299
1,25384,1,1299,1299
1,394696,1,19108,19108
1,263356,2,265898,52873
1,19215,2,36712,7018
1,12226,2,1738,32787
1,32530,2,30083,3356
1,19523,1,54980,54980
1,134938,2,3918,9498
1,59214,2,31222,24482
1,34603,2,42620,6703
1,7415,2,31222,174
1,8698,2,397187,2914
1,197581,2,198538,3301
1,63201,2,53285,29863
1,16728,2,36712,7018
1,55271,2,203391,10929
1,46691,2,31222,174
1,396838,2,30083,3356
1,265779,3,15994,26210
1,17535,1,7575,7575
1,264844,2,27862,3549
1,59995,2,39016,8708
1,132808,1,7575,7575
1,25454,1,205606,205606
1,19261,2,31222,174
1,28448,2,1299,11172
1,42052,2,56679,3326
1,397060,2,11144,19893
1,5555,1,60758,60758
1,23030,2,30083,3356
1,52444,2,27862,3549
1,46865,2,30083,3356
1,42930,2,43376,29196
1,199396,2,31222,267613
1,60536,2,203407,3216
1,5526,2,30083,6939
1,48843,2,43626,6830
1,394661,2,27862,3549
1,264771,2,264748,52361
1,35118,2,197063,8732
1,34144,2,12350,49964
1,14312,1,13951,13951
1,262696,2,265898,52873
1,42929,2,31222,267613
1,49172,2,197063,12552
1,54474,2,11465,33667
1,396485,2,31222,174
1,134594,2,39591,9304
1,133355,2,7575,4800
1,397038,2,30083,3356
1,26195,2,29898,701
1,269469,3,265898,61785
1,39806,2,30083,6939
1,393994,2,16730,19752
1,28747,2,31222,174
1,262557,2,267942,53181
1,4611,2,38027,4847
1,53881,2,27862,3549
1,21584,1,13977,13977
1,31167,1,198239,198239
1,393434,2,31222,174
1,64415,2,31222,24482
1,268995,2,27862,3549
1,206618,2,1299,9066
1,2134,1,3320,3320
1,198066,2,31222,174
1,45170,2,7575,24490
1,5101,2,30083,3356
1,41676,1,1299,1299
1,23313,2,31222,174
1,44786,2,30083,3356
1,4643,2,1738,32787
1,27650,2,27862,3549
1,54781,2,30083,3356
1,61738,2,265212,16735
1,44254,2,30083,6939
1,42908,0,42908,42908
1,19137,1,12350,12350
1,16653,2,36712,10913
1,45736,2,17922,4844
1,204569,2,1299,16342
1,201651,2,1299,60068
1,20201,0,20201,20201
1,206133,2,22108,8220
1,44665,2,43563,6731
1,35856,2,30083,3356
1,63077,2,395673,46887
1,11328,2,36712,7018
1,24861,2,6894,8422
1,136429,2,138501,58717
1,37891,2,17686,4713
1,328454,3,6894,29614
1,63678,3,30083,63679
1,266951,0,266951,266951
1,6712,1,202984,202984
1,197400,2,31222,24482
1,21188,2,30083,3356
1,205706,2,56679,12741
1,207817,3,31222,29170
1,2847,2,30083,6939
1,13614,2,31222,174
1,58279,2,56679,35598
1,43014,2,22108,8220
1,393256,2,393416,33668
1,394807,2,36712,7018
1,18666,2,29898,701
1,203732,2,204095,3303
1,25724,0,25724,25724
1,200020,1,39591,39591
1,54614,2,31222,24482
1,55104,2,13913,33659
1,136400,2,45178,131284
1,16677,2,30083,3356
1,199658,2,56679,25408
1,57432,2,203407,3216
1,22587,2,29898,701
1,203035,2,197063,8468
1,58822,1,17922,17922
1,38771,2,138845,55685
1,37414,2,328197,328442
1,28248,2,53161,4230
1,16534,2,31222,174
1,61251,2,197474,15694
1,262322,2,263579,53115
1,62272,2,203407,3216
1,13581,2,27862,3549
1,31257,1,201970,201970
1,48370,1,202984,202984
1,41585,2,24875,15763
1,262302,2,265898,52873
1,265928,2,265212,16735
1,15433,2,31222,267613
1,202529,2,60426,41811
1,53417,3,36712,11970
1,198777,2,31222,24482
1,49492,2,31222,24482
1,136925,2,9544,1221
1,199709,2,209252,5588
1,207100,2,30083,3356
1,264116,2,265898,52873
1,199043,2,56679,12741
1,137518,2,63981,10103
1,35194,2,197232,8717
1,44066,1,15704,15704
1,264082,2,28631,8167
1,55624,2,17161,4766
1,32504,2,11465,33667
1,38210,2,138476,10075
1,15148,2,33647,2711
1,45142,1,132876,132876
1,13412,1,1299,1299
1,266248,2,31222,267613
1,9752,2,3918,9498
1,32340,2,1299,22442
1,199536,2,31222,267613
1,39214,2,56679,8449
1,37185,2,37026,33763
1,38416,2,17161,4766
1,61157,0,61157,61157
1,60595,1,513,513
1,13489,1,1299,1299
1,28176,2,265898,52873
1,53075,2,31222,267613
1,266478,2,6894,20473
1,206241,3,30083,25084
1,1449,1,1299,1299
1,52973,1,28329,28329
1,132088,2,6894,20473
1,26251,2,10653,27552
1,204144,2,56679,201776
1,45391,2,17161,4766
1,29551,1,1299,1299
1,41515,1,56679,56679
1,52705,2,265898,52873
1,327705,3,205572,37661
1,43567,1,202984,202984
1,134322,2,3918,9498
1,264477,2,265898,263047
1,10022,2,30083,6939
1,264836,2,27862,3549
1,29855,2,36712,7018
1,60352,2,35047,42313
1,28118,1,1299,1299
1,131373,2,1299,24173
1,61279,2,39016,9050
1,11969,2,2897,17228
1,49828,1,15704,15704
1,262476,1,266932,266932
1,52869,2,31222,267613
1,138107,2,7575,58495
1,10723,2,27862,3549
1,20045,2,32339,15290
1,208676,2,49867,13237
1,137432,2,138501,58717
1,396264,3,30083,54769
1,202932,1,24875,24875
1,63753,1,45903,45903
1,38241,2,3918,9498
1,42181,2,30083,6939
1,49771,2,35016,12400
1,47862,2,6360,11537
1,48114,2,209252,5588
1,16338,0,16338,16338
1,47720,1,6894,6894
1,25411,2,22108,8220
1,206401,2,31409,61955
1,43874,2,203407,3216
1,47736,2,210302,3249
1,52110,2,31409,20804
1,27811,0,27811,27811
1,197717,1,31208,31208
1,196739,1,202984,202984
1,44621,2,203407,3216
1,45374,2,38675,9848
1,268585,2,27862,3549
1,12660,2,59431,42337
1,57457,3,59431,58224
1,33848,1,15704,15704
1,50324,1,15704,15704
1,42656,1,1299,1299
1,58278,2,56679,8641
1,397256,2,1299,13760
1,26675,2,30083,3356
1,263054,3,31222,263420
1,36227,2,31222,174
1,262496,2,265898,14840
1,266484,2,27862,3549
1,137426,2,3918,4826
1,39125,2,56679,28917
1,133010,0,133010,133010
1,57438,2,201970,16300
1,327891,2,37452,36873
1,64475,1,31078,31078
1,262375,2,265898,52873
1,262902,2,265898,52873
1,14601,2,31222,174
1,28192,2,265898,28343
1,31317,1,15704,15704
1,44937,2,203407,3216
1,204147,1,3320,3320
1,55706,2,30083,3356
1,46773,2,29898,701
1,21021,1,1299,1299
1,11003,2,30083,3356
1,14088,2,31222,174
1,135101,2,6648,24218
1,39799,3,56679,41822
1,48996,3,31222,34783
1,44298,2,31078,20676
1,269279,2,31222,61568
1,204236,0,204236,204236
1,36243,1,1299,1299
1,61109,2,43626,6830
1,395341,2,30083,3356
1,36437,2,36712,7018
1,395961,2,29898,701
1,35892,3,31222,23379
1,61313,3,56679,24699
1,209343,1,56679,56679
1,12414,1,24875,24875
1,32710,2,31222,24482
1,47050,2,393359,11427
1,3968,2,263157,17072
1,16006,3,30083,51947
1,13838,2,31222,174
1,43944,2,15704,57344
1,9140,1,6894,6894
1,38289,1,7575,7575
1,52807,1,263374,263374
1,37525,2,30083,6939
1,269931,2,264821,265721
1,44688,2,56679,28890
1,134626,2,138115,4787
1,6694,1,1299,1299
1,206386,2,56679,31133
1,135304,2,2631,4637
1,266494,0,266494,266494
1,138854,2,56679,7713
1,264013,2,265898,52873
1,42864,2,30083,6939
1,9000,2,31222,174
1,18929,2,27862,3549
1,58514,2,133359,7717
1,37668,2,30083,6939
1,9116,1,6894,6894
1,43510,2,59431,42337
1,133077,2,31222,24482
1,31364,2,56679,12389
1,16619,2,30083,6939
1,203683,2,49867,29075
1,9944,2,55628,3786
1,205268,2,24875,29632
1,5049,0,5049,5049
1,39756,1,1299,1299
1,51531,1,1299,1299
1,20149,2,30083,3356
1,201419,2,6894,2119
1,3606,2,29898,701
1,20910,2,56679,5518
1,135472,3,56679,23671
1,265975,2,27862,3549
1,136176,2,134084,58689
1,135400,2,30083,6939
1,25791,2,31222,174
1,136934,2,24875,18001
1,26936,2,1299,26094
1,200374,1,3320,3320
1,24233,2,17907,38195
1,22322,2,31222,174
1,41505,2,51644,5603
1,56339,2,197063,35280
1,55304,1,7575,7575
1,131284,1,45178,45178
1,35140,2,56679,42861
1,56835,2,31222,51185
1,395642,2,32339,15290
1,23934,3,7575,136436
1,16844,2,18864,13649
1,205550,3,202251,16322
1,13570,0,13570,13570
1,3326,1,56679,56679
1,60459,1,56679,56679
1,205776,2,199510,201054
1,43736,2,43626,8953
1,269787,2,28469,52468
1,32128,2,32396,46450
1,198068,2,56679,3327
1,29436,2,24875,35320
1,198348,2,56679,29226
1,200087,2,6894,6667
1,57324,2,198802,208293
1,136821,2,138845,55685
1,47441,1,56679,56679
1,62,1,1299,1299
1,22439,1,1299,1299
1,21424,2,22108,8220
1,27768,2,265898,53062
1,59614,2,56679,31133
1,205011,1,1299,1299
1,134623,2,38510,56258
1,262464,2,31222,267613
1,22003,2,31222,174
1,47749,2,209252,5588
1,265222,3,27862,53163
1,393479,2,6367,22561
1,395069,2,36712,7018
1,208508,2,3320,15372
1,10185,2,17161,4766
1,32217,1,1299,1299
1,31080,2,31222,51185
1,43187,2,7057,3257
1,49012,2,56679,31370
1,5713,1,6894,6894
1,62614,1,53581,53581
1,269081,2,265212,16735
1,50088,2,31222,60501
1,54478,2,36712,7018
1,12193,2,30083,3356
1,9638,2,17161,4766
1,263631,2,28329,52637
1,6831,2,31222,12637
1,4538,2,30083,6939
1,262182,2,15994,12956
1,62429,2,56679,8641
1,63535,2,1299,4837
1,26511,2,36712,7018
1,264704,2,52352,11664
1,18847,2,22032,209
1,52000,0,52000,52000
1,200596,1,24875,24875
1,60023,2,31222,60501
1,12319,2,15704,12338
1,49505,1,56679,56679
1,21231,2,197063,8732
1,39032,2,31203,28910
1,12672,2,43626,8953
1,9317,2,17161,4766
1,266674,2,27981,7303
1,27025,2,36712,7018
1,395119,2,26470,6461
1,395138,0,395138,395138
1,11144,0,11144,11144
1,46678,2,30083,3356
1,263801,2,27955,262195
1,34038,2,203407,3216
1,3748,2,17161,4766
1,43465,2,56679,12389
1,40200,2,2705,20115
1,17017,1,7575,7575
1,62698,1,1299,1299
1,6713,2,31222,174
1,51727,2,43626,6830
1,54504,2,31222,174
1,55226,2,7575,14380
1,208834,2,6894,1257
1,56902,2,207462,59796
1,395515,2,36712,10913
1,61071,2,15704,34569
1,269144,2,265960,53158
1,54017,2,22032,209
1,21514,2,47098,6079
1,55359,1,7575,7575
1,137,1,1299,1299
1,59012,2,38027,4847
1,266477,2,263636,52554
1,61437,2,30083,6939
1,210175,2,30083,6939
1,52352,0,52352,52352
1,8449,1,56679,56679
1,37133,2,3918,9498
1,201644,2,24875,1136
1,196797,2,43776,20485
1,264348,3,265898,262537
1,51337,2,30083,6939
1,199296,2,31222,267613
1,262295,2,263262,18881
1,139752,2,24875,4775
1,35619,2,203101,24961
1,46245,0,46245,46245
1,54519,0,54519,54519
1,262532,2,265898,52873
1,202509,2,31222,174
1,26670,2,1299,23486
1,134886,3,3918,55352
1,59551,2,56679,12741
1,6522,2,30083,3356
1,10182,2,17161,4766
1,265654,3,1299,26105
1,17732,1,7575,7575
1,47914,1,202984,202984
1,30324,2,7575,803
1,43073,2,31222,51185
1,208027,2,59739,8903
1,30101,2,36712,7018
1,9583,1,6894,6894
1,202993,2,30083,3356
1,266202,2,262733,266135
1,60967,2,56679,29226
1,63450,2,36712,7018
1,22500,2,26470,6461
1,32924,0,32924,32924
1,28187,2,265898,52873
1,57077,2,43626,6830
1,35333,2,56679,12578
1,23230,2,30083,3356
1,31973,2,36712,7018
1,394199,1,33616,33616
1,51623,2,56679,12389
1,18964,2,36712,7018
1,265915,2,265898,28343
1,12076,2,344,27064
1,29450,2,56679,25408
1,53941,2,36712,7018
1,57099,1,6894,6894
1,50695,2,31222,267613
1,266493,2,263262,18881
1,61656,2,53161,4230
1,54792,2,31222,174
1,48847,2,35197,42020
1,52023,3,43626,34714
1,43390,2,22108,8220
1,56865,2,198254,35753
1,6318,2,27862,3549
1,28197,2,31222,267613
1,134106,2,138501,58717
1,18930,2,36712,7018
1,268531,2,262738,53087
1,54636,2,30083,3356
1,264544,2,265212,16735
1,21485,2,30083,6939
1,43794,2,49867,8218
1,17366,2,27862,3549
1,38229,2,24875,18001
1,27475,2,30083,3356
1,203226,1,1299,1299
1,15132,2,36712,7018
1,21666,2,31222,174
1,197862,2,209252,5588
1,267963,2,264103,262740
1,36200,2,36712,14745
1,202320,2,6894,8551
1,393926,0,393926,393926
1,34088,1,1299,1299
1,44041,1,1299,1299
1,14713,2,31222,24482
1,37340,2,205572,37468
1,9199,2,513,20965
1,267685,2,265898,41095
1,42712,2,39016,9050
1,269429,2,3573,52965
1,47171,1,1299,1299
1,49283,1,1299,1299
1,8416,1,30852,30852
1,265356,2,27862,3549
1,265384,2,61851,61832
1,263417,2,263262,18881
1,197044,3,203407,34241
1,209438,3,198802,203735
1,29086,1,1299,1299
1,17903,1,19108,19108
1,131919,2,38635,2907
1,26361,2,3359,6327
1,134419,2,9293,4134
1,45980,2,55628,3786
1,61651,2,3573,52965
1,60676,2,43626,8953
1,38966,2,31222,174
1,42517,2,31222,174
1,201403,2,31222,174
1,393825,2,19403,22773
1,394564,2,36161,54004
1,12180,1,1299,1299
1,133755,2,132033,9930
1,205597,2,31222,24482
1,41437,2,197063,8447
1,135371,2,132876,136255
1,131218,2,45484,4755
1,8681,0,8681,8681
1,25415,1,31078,31078
1,34536,2,31222,174
1,29210,2,24875,8866
1,36570,2,36712,7018
1,51998,2,45005,20632
1,50107,1,12350,12350
1,23027,1,61452,61452
1,203334,2,22108,3561
1,11840,2,30083,3356
1,45872,2,9544,1221
1,28157,2,263261,25933
1,262558,2,27862,3549
1,33096,2,3359,15296
1,268446,2,265898,52873
1,37534,2,1299,37148
1,54496,2,24875,46562
1,54706,2,31222,174
1,30510,2,393416,26554
1,14733,2,29898,701
1,7684,3,56679,9370
1,28067,3,29898,5639
1,1289,2,31222,174
1,22747,2,31222,174
1,262931,2,264821,23520
1,53937,2,30083,3356
1,203351,2,27862,3549
1,393576,2,22032,209
1,132783,2,3918,9498
1,24192,2,56679,42909
1,269402,0,269402,269402
1,33291,1,397651,397651
1,201201,1,15704,15704
1,196749,1,1299,1299
1,268344,2,265898,52873
1,263424,2,31222,267613
1,11038,2,14642,11404
1,327899,1,37619,37619
1,199551,1,196729,196729
1,53535,2,7575,55195
1,26159,2,29898,701
1,10180,2,17161,4766
1,201100,2,43776,20485
1,134827,2,17686,4713
1,39678,2,56679,12389
1,263886,2,265898,52873
1,266937,2,265898,28260
1,45911,2,2631,4637
1,50402,2,39016,9050
1,33906,2,43626,6830
1,17445,2,134434,9299
1,37483,2,328104,12491
1,206073,1,43376,43376
1,34895,1,202984,202984
1,53084,2,265212,16735
1,135654,2,138501,58717
1,28749,2,30083,3356
1,266877,2,1299,13489
1,8499,2,13038,1241
1,41842,1,56679,56679
1,40764,2,31222,174
1,23095,2,30083,3356
1,269328,2,28329,28666
1,262169,3,27820,27919
1,38735,2,131429,45899
1,265842,2,52352,7049
1,137501,2,59209,38203
1,50975,2,1299,25512
1,14080,1,1299,1299
1,201962,1,1299,1299
1,138797,2,133676,55410
1,133767,2,27862,3549
1,44262,2,8256,5617
1,42976,2,31222,174
1,30564,3,31222,32440
1,2497,1,6894,6894
1,8608,1,43376,43376
1,63345,1,19108,19108
1,201548,2,197063,8447
1,210250,2,265898,57695
1,23771,2,1299,4837
1,37568,2,6894,30844
1,58463,1,38510,38510
1,44431,1,15704,15704
1,38296,2,55932,4618
1,32307,2,31222,174
1,132507,2,45484,4755
1,63438,2,27862,3549
1,61941,3,265898,264144
1,135054,3,134084,134371
1,263853,1,53078,53078
1,40470,1,1299,1299
1,35640,1,43376,43376
1,41018,1,202984,202984
1,14203,2,31222,267613
1,37162,2,6894,37721
1,12298,1,3320,3320
1,268197,2,265898,28571
1,394474,2,31222,174
1,36174,2,36712,7018
1,8307,2,51644,5603
1,22218,2,27862,3549
1,21965,2,36712,7018
1,44122,2,49720,44600
1,52727,2,267113,28146
1,64030,2,56679,7713
1,58042,2,56679,35000
1,28233,2,265898,52873
1,34843,2,56679,31133
1,17170,2,53367,855
1,10264,2,1299,23498
1,37667,2,6894,3741
1,47664,2,12361,43586
1,12418,1,56679,56679
1,197482,1,202984,202984
1,28951,2,24875,9119
1,34024,2,51644,34779
1,44144,2,39016,8708
1,197610,2,6894,3255
1,17342,1,11096,11096
1,14726,2,30083,6939
1,60162,2,56679,20764
1,204287,2,46516,62874
1,14096,2,27862,3549
1,26063,2,30083,3356
1,133529,2,55932,4618
1,13739,1,7575,7575
1,33489,1,394587,394587
1,31459,2,197063,8426
1,28654,2,265898,28571
1,132540,2,3918,9498
1,38494,2,7575,17727
1,264171,2,263262,18881
1,198038,2,1299,13110
1,40596,2,30083,3356
1,17876,2,17161,4766
1,133766,2,30083,6939
1,136822,2,56679,7713
1,40026,2,22108,3561
1,37912,2,397187,2914
1,12209,2,30083,3356
1,29918,2,265898,57695
1,50627,2,31222,174
1,55534,2,45779,23966
1,19635,2,33647,2711
1,37364,3,31222,37084
1,26218,1,28329,28329
1,135033,1,9789,9789
1,43462,2,51644,34779
1,23769,2,133146,2764
1,13744,2,36712,7018
1,197788,2,197063,30781
1,51273,1,202984,202984
1,26782,2,31222,174
1,42625,2,24875,8866
1,45672,2,37892,2516
1,44367,2,6894,9116
1,19421,2,30083,3356
1,47178,2,6894,28716
1,53206,2,267113,28146
1,49446,2,204095,3303
1,38364,3,31222,7497
1,201933,2,31222,267613
1,198537,2,31222,51185
1,51094,2,39016,9050
1,9834,2,3918,4826
1,43940,2,56679,8400
1,197406,1,31208,31208
1,267624,2,265898,52873
1,60481,2,30083,3356
1,41258,2,56679,31133
1,394140,2,30083,6939
1,10788,2,36712,7018
1,17603,2,17161,4766
1,43973,1,56679,56679
1,264265,1,269046,269046
1,206614,1,20952,20952
1,60339,2,31222,174
1,52228,2,1299,16921
1,6559,2,53384,81
1,20299,2,1299,262206
1,198330,1,6894,6894
1,30283,1,9293,9293
1,134844,1,7575,7575
1,35834,1,1299,1299
1,11791,2,27862,3549
1,14707,2,27862,3549
1,207766,1,34854,34854
1,44267,1,202984,202984
1,201794,2,56679,196695
1,3307,2,197063,12552
1,198050,2,30083,6939
1,44764,2,1299,2116
1,9699,2,17161,4766
1,206121,2,31222,24482
1,27326,2,396983,21508
1,136999,2,134084,58689
1,19860,2,31222,174
1,50977,2,31222,174
1,201515,2,56679,24739
1,16125,2,30083,6939
1,262798,2,53241,28283
1,49437,2,43376,2614
1,52170,2,1738,719
1,60940,1,1299,1299
1,17443,2,45484,4755
1,30569,2,19403,22773
1,267801,2,266829,27988
1,203722,2,198012,24785
1,33557,2,26470,6461
1,7795,1,1411,1411
1,9100,2,56679,25091
1,268859,2,265898,52873
