266136,262612,37,1289,0
136849,4800,2,169,2
16429,6461,2,2025,9
41963,43531,2,1074,2
23817,24229,3,5,5
26217,33363,2,78,2
60201,9050,3,354,3
197075,12874,26,422,26
51098,24745,3,175,3
41105,12552,2,1313,2
201402,29396,2,130,2
31939,6939,11,8232,11
46052,7713,3,2952,3
4318,3352,4,135,4
15101,30715,3,6,3
11262,395822,2,3,5
24597,1887,2,25,9
25935,3754,3,49,54
14646,7385,2,165,2
40349,209,3,1786,3
263075,263055,1310,42,42
48196,2914,3,1735,3
267462,262757,35,1309,35
50325,3255,2,333,29
265132,268689,2,30,2
23090,19930,4,17,4
11593,15164,2,88,2
269291,262589,2,350,2
266437,23106,30,1475,33
205705,6939,3,8231,3
11833,19271,2,67,270
45731,202984,73,1121,73
3321,4755,2,677,2
38450,4651,2,196,2
7535,3462,2,169,2
41987,42396,5,20,5
133846,3280,31,74,0
40322,2828,2,704,78
53599,2381,2,208,2
264163,262387,2,9,2
4130,11537,4,127,4
23527,7018,2,2511,2
13719,3549,3,2189,3
6407,20764,34,2131,36
54545,4323,3,1480,3
9757,9848,2,67,2
55904,2907,2,108,2
9689,23563,3,21,3
136241,7474,2,328,2
40883,3356,6,5590,6
208639,8473,2,217,2
52074,197522,2,4,3
41551,2854,5,742,5
62366,41095,6,1571,6
44033,20552,4,38,14
138035,55410,2,248,2
52754,10429,3,541,3
28647,263047,35,1261,35
4986,20115,2,424,2
133262,9498,3,1149,3
205943,60501,72,4471,72
18026,3786,4,384,4
32787,6939,477,8230,13945
203153,57724,2,606,2
201798,174,6,6073,6
56988,12997,2,4,2
33083,7349,6,26,31
262187,4323,4,1479,5
61939,264871,8,2,2
3243,31497,8,2,11
14201,6904,16,8,9
393349,6453,2,714,2
202449,174,2,6072,2
15077,11486,2,30,2
52004,719,2,55,60
46875,7018,2,2510,2
23016,22773,2,541,2
60840,35280,102,1604,2
1945,2200,2,97,2
48324,3356,2,5589,2
10192,4766,2,568,2
263479,10429,6,540,6
43443,16157,8,3,9
203401,25159,3,92,3
263272,268696,2,100,2
48326,39120,21,3876,22
263314,268224,3,2,5
43353,16097,2,147,2
38870,18106,3,2007,3
56978,1820,2,728,2
61451,11014,2,129,2
266562,262903,2,21,2
328431,37640,15,1492,15
15815,29049,2,219,2
28932,29222,7,338,7
396433,32765,2,3,2
62036,25549,2,541,2
16511,3549,3,2188,3
137151,45117,3,51,3
13740,7018,3,2509,3
45057,24421,2,2,3
203356,44655,2,17,2
54824,701,2,1378,2
35519,12874,2,421,2
7633,18101,9,117,76
267709,52468,2,119,5
202121,1887,2,24,8
28598,269090,214,2,2
394839,701,2,1377,2
264071,264268,25,1291,0
265184,61568,42,3814,44
50367,9002,2,1454,2
3677,20473,2,590,2
16238,174,2,6071,2
395558,46450,2,136,2
199875,3356,2,5588,2
52349,3549,3,2187,4
49150,24745,2,174,2
32932,6461,3,2024,3
9068,3356,2,5587,2
44106,24745,3,173,3
31688,1299,4,2009,4
58744,3223,2,1551,2
268954,16735,2,959,2
46010,4766,2,567,2
27186,6181,2,89,2
206093,12741,2,915,2
39095,15924,3,105,3
54220,174,2,6070,2
36813,62943,4,48,512
37362,36965,2,5,2
57493,3326,2,835,2
57642,7713,37,2951,37
200125,61955,5,2095,5
53078,268696,2,99,2
59217,9304,2,1328,2
61022,21013,2,135,2
8446,3356,2,5586,2
139588,24490,2,18,30
51547,57421,3,2,3
28886,5518,14,467,14
198000,24482,5,4116,5
131993,9498,2,1148,2
133736,63956,11,808,11
62962,14866,2,7,2
41289,202984,68,1120,68
396977,13857,2,12,2
20135,6461,2,2023,2
28994,50748,14,2,2
53620,7018,6,2508,6
36149,23019,25,3,28
196819,34872,87,507,0
48181,57344,2,207,2
328513,327693,3,36,3
199803,202682,17,2,2
53775,3356,2,5585,2
394081,19016,2,35,2
57274,24739,2,477,2
19863,174,4,6069,9
44619,25515,3,8,3
28316,11556,2,27,2
61114,2686,2,229,2
59491,6939,5,8229,5
18888,35280,39,1603,0
4812,45080,58,2,2
63166,2828,2,703,2
34192,12695,2,611,2
136088,56258,3,147,3
62134,174,2,6068,2
22199,18566,2,5,2
48772,34779,2,143,2
52787,262612,39,1288,0
36354,22652,2,512,2
31711,34779,2,142,2
327799,37273,5,47,6
49739,6830,2,888,2
26307,7018,2,2507,2
46643,21508,2,37,2
205685,62081,4,297,4
133529,4618,2,42,2
328196,13335,3,600,3
20485,64049,1206,168,168
29646,3356,4,5584,4
31747,174,8,6067,8
393980,22773,2,540,2
16568,41695,4,659,4
21750,2044,3,85,3
60117,9009,3,355,3
42555,41234,18,2,2
37230,37468,3,2373,3
30238,6461,5,2022,5
15356,174,3,6066,3
47171,174,4,6065,4
61583,262789,3,4,3
36776,9299,7,254,7
200855,9125,2,36,2
52528,53224,2,38,2
31224,6854,2,10,0
41464,12741,2,914,2
31180,3257,3,2005,3
6999,209,2,1785,2
53913,24482,7,4115,7
35503,8262,2,238,2
54774,7018,2,2506,2
132370,7474,3,327,3
394469,33576,2,21,2
199272,174,5,6064,5
264539,263515,4,3,4
36059,7018,3,2505,3
51971,12389,2,1456,2
3580,31019,44,1562,0
10843,4323,3,1478,3
39135,57344,3,206,3
199517,201054,5,347,5
58620,2914,2,1734,2
44273,397514,12,3,12
6858,35087,447,432,0
47955,12389,4,1455,73
51536,12389,2,1454,2
14513,209,2,1784,2
32494,16724,2,15,2
43031,29196,4,64,5
40749,13781,4,5,8
38186,23673,27,523,27
57966,5617,4,301,4
2128,6939,8,8228,8
6522,3356,3,5583,3
203244,197740,3,3,4
268053,262569,2,4,2
26963,174,2,6063,2
263729,52251,2,11,16
197405,60501,11,4470,11
41646,8708,2,455,2
139369,45305,2,36,2
8439,38979,3,2,5
55932,4618,2,41,2
265401,53237,2,111,28
39194,719,2,54,2
38195,35280,120,1602,0
45573,55410,2,247,2
59724,702,2,263,2
18438,2516,7,313,1407
202627,62081,3,296,3
46595,46455,3,42,3
56517,20847,2,139,2
14088,174,3,6062,3
137594,134246,2,4,6
54865,13760,2,151,2
18885,19689,2,22,2
38131,4766,2,566,2
209760,43142,2,139,2
203851,41811,57,692,0
208082,8447,2,1264,2
206382,9050,2,353,2
49434,202194,62,75,0
43037,61568,11,3813,11
328246,37100,2,679,2
24541,134149,10,2,2
205119,25467,2,37,2
198576,8866,2,208,2
34451,5588,2,632,2
136960,4826,6,1437,6
36020,4323,3,1477,3
27895,7303,3,187,4
51670,35819,2,51,2
2514,9605,20,93,0
268082,262721,2,39,2
8663,8359,2,964,2
265200,262354,3,117,3
395699,17229,2,11,2
206970,8881,2,344,2
20214,30404,23,3,3
131314,24482,26,4114,33
20755,12306,3,141,3
21208,8220,2,1949,2
12189,8447,143,1263,0
12259,20454,2,32,6
134437,58689,2,74,2
136276,137585,3,2,2
44356,59605,42,1271,0
58872,4755,2,676,2
23104,701,3,1376,3
267047,265080,3,49,3
61910,264955,8,2,2
136313,17439,2,28,2
268588,265066,2,31,2
42805,48452,2,112,2
22184,22773,3,539,3
8331,37721,518,1391,0
59686,61955,4,2094,4
53280,10796,3,259,3
43125,8400,2,651,2
58194,3216,2,989,2
139463,17762,2,62,73
210083,50304,5,1172,5
41268,6697,469,563,0
40684,7018,2,2504,4
35725,24745,3,172,4
197461,42610,2,426,2
20879,8708,2,454,2
50517,25019,2,32,2
18884,5650,2,251,2
62714,22241,2,7,2
41835,6939,4,8227,14
269362,18881,2,478,2
393929,174,2,6061,2
21245,24961,96,533,0
202269,60976,2,32,38
48424,174,13,6060,16
23980,4766,2,565,2
30221,55001,4,2,2
30321,7955,2,4,2
36907,37036,11,3,0
393619,1299,3,2008,3
1341,3257,2,2004,2
15128,24482,13,4113,13
201094,39120,10,3875,10
22559,22773,2,538,2
268766,16735,2,958,2
27754,11664,2,80,2
17929,55410,4,246,4
267335,263042,3,39,3
40033,394140,2,7,2
17650,5511,2,224,2
39594,21446,2,436,2
397095,20205,5,16,5
395696,209,2,1783,2
18199,24516,3,1842,3
268940,14840,2,2897,2
60736,6908,2,123,2
40328,6939,4,8226,5
397521,44273,3,11,11
131645,4780,3,105,3
29057,3320,2,639,2
51397,8359,2,963,2
3583,18059,2,72,2
206948,6939,4,8225,6
14320,7018,2,2503,2
23128,52863,4,1529,4
12437,8879,3,59,3
50918,12737,2,11,2
199572,34139,432,432,0
16353,56665,35,2228,35
48153,16097,2,146,2
6495,32787,3,476,3
9796,4755,2,675,2
49903,6849,2,68,2
198651,6939,10,8224,10
263728,52280,2,14,2
20236,3549,2,2186,2
33307,19108,2,92,2
26662,174,5,6059,5
44857,12389,2,1453,2
22561,32486,40,2,2
206804,8866,17,207,17
267072,263145,3,16,3
262787,262612,34,1287,0
31306,25557,2,10,2
55311,18403,2,251,2
57581,39351,18,1958,18
46902,7385,2,164,2
262938,28634,31,2365,31
36565,32554,2,4,2
47768,12695,2,610,2
33544,23154,18,32,0
8226,201986,2,13,10
44100,29687,2,121,2
18607,33438,2,255,2
13210,2614,2,36,2
10340,14793,2,27,2
133894,55330,2,33,2
52255,4323,4,1476,4
133524,138168,10,3,11
45154,9498,2,1147,2
23205,2828,4,702,4
24147,4847,2,97,2
396158,7195,34,1412,0
267331,262847,4,72,4
23520,26619,155,4,4
206701,20811,23,1109,23
63510,7713,2,2950,40
397425,5650,2,250,2
9522,4766,3,564,3
64075,134712,6,2,4
43732,8262,2,237,2
54438,32808,3,12,3
23545,3549,2,2185,2
7632,3491,41,701,98
13513,5738,2,86,2
8941,3267,2,1153,2
14251,54004,2,325,2
63931,63956,8,807,8
199711,2852,2,162,2
133800,4787,4,61,67
11317,2153,11,43,11
52356,28007,2,57,13
207259,56534,3,514,3
22476,5769,2,264,2
54438,209,2,1782,2
137650,45820,2,174,2
11516,54004,3,324,3
265451,267613,5,3891,5
207064,43226,2,442,2
9328,58511,11,2732,15
52066,34867,2,82,2
12686,2854,4,741,4
33763,43256,95,58,1
262606,264337,7,3,3
4468,2686,2,228,2
12133,36634,3,2,2
15342,26554,3,108,3
47236,24482,15,4112,16
138637,10143,2,45,2
137267,45177,2,75,2
58812,24514,2,28,2
34563,5483,2,103,2
47457,8345,2,2,2
266256,22356,36,1076,36
27820,61468,4,15,18
6778,198704,3,4,7
22358,20115,2,423,2
46598,6939,2,8223,272
12437,3320,2,638,3
15681,8220,2,1948,2
61394,57199,37,684,1
396439,3356,2,5582,2
267355,22548,7,1416,7
47674,174,3,6058,3
27008,11080,30,2,2
138425,55410,2,245,2
12620,6939,3,8222,3
138014,58715,2,99,2
8664,24482,14,4111,16
13484,7018,2,2502,2
32186,209,2,1781,2
396310,2153,3,42,3
37267,328111,2,3,2
200925,6730,2,575,2
54286,33659,3,90,3
201490,28809,2,3,1
14292,6461,2,2021,2
133398,6939,7,8221,15
267006,262342,2,20,2
209377,24785,2,171,2
51307,1257,2,194,2
27219,5738,3,85,3
22835,701,2,1375,2
41090,39351,79,1957,79
45264,55410,3,244,3
197922,2613,33,338,0
203480,174,2,6057,2
264673,7303,2,186,2
57,33189,30,12,12
33050,3356,3,5581,3
35695,201054,4,346,4
43635,15830,6,300,6
262221,27896,2,4,2
42808,3356,3,5580,3
210203,9002,3,1453,3
6342,6503,3,35,3
28310,61852,24,3,3
198903,16245,2,22,2
199581,12357,2,75,2
47027,174,9,6056,10
17813,9498,4,1146,4
27760,26105,2,32,34
198656,28760,2,90,2
31507,12552,3,1312,4
22128,1916,7,1953,7
53126,28263,2,81,2
31858,174,2,6055,2
394920,10913,2,77,2
203990,5400,2,201,2
40518,701,2,1374,2
53699,2914,4,1733,4
135107,132680,2,16,2
36362,7018,2,2501,2
64006,1221,9,372,9
27833,3549,4,2184,5
269177,10429,2,539,2
7610,4637,14,676,14
132088,30823,3,22,3
199403,174,2,6054,2
51786,57118,3,38,3
204299,6661,2,1160,2
14607,46887,2,768,2
38770,58463,3,63,6
265380,6939,3,8220,3
17101,7018,2,2500,2
19013,209,2,1780,2
13653,174,2,6053,2
263411,267613,10,3890,10
36890,9129,9,5,9
38402,4766,2,563,2
44002,51185,12,4284,12
21561,25899,2,67,2
13516,4181,2,401,2
396157,6461,2,2020,2
53812,6939,2,8219,2
33029,13855,2,18,2
133964,55410,3,243,3
202234,8732,2,972,2
199635,29076,6,674,7
198945,24482,5,4110,5
136106,23673,202,522,0
28306,1916,62,1952,66
45927,24186,2,12,2
40731,53828,11,549,0
61276,12389,3,1452,3
54743,33597,2,80,2
9950,10051,6,2,4
53276,13789,4,108,4
208129,25159,2,91,2
52438,20080,10,160,0
12942,3356,2,5579,2
265202,4230,3,427,3
63736,18403,2,250,2
395562,4323,3,1475,3
59469,2603,14,551,29
8523,25148,3,27,3
262855,262600,2,3,5
36978,24835,2,30,2
38527,7713,12,2949,22
4646,7660,19,320,0
18751,6461,2,2019,19
266247,265061,2,56,2
52802,25933,2,214,2
62316,49335,4,26,4
202466,32787,14,475,14
56397,12310,2,76,2
132716,9299,2,253,2
22771,54004,2,323,2
197870,174,4,6052,15
262802,7195,36,1411,0
32446,6461,2,2018,2
19310,19653,6,483,6
395556,4323,4,1474,4
17017,20055,15,33,15
9269,29467,569,1568,1568
206730,24785,2,170,2
265291,265348,2,44,2
201498,8470,3,52,3
60721,43260,2,18,21
37137,36994,3,144,3
23861,7717,3,345,3
51471,3216,2,988,2
59785,8881,2,343,2
262738,1916,3,1951,3
21534,35847,14,10,0
62739,174,2,6051,2
23010,5631,3,65,3
51855,12615,2,34,2
137214,38880,7,2289,7
137363,56246,7,17,17
138516,24516,7,1841,7
394759,174,2,6050,2
57956,206902,2,3,3
19844,21635,6,2,2
31505,29414,3,21,22
197112,5483,2,102,2
7000,6082,9,94,0
40488,3356,2,5578,2
15577,13249,3,593,3
61086,3215,2,171,2
27173,6453,2,713,2
57939,3209,2,153,2
39965,4323,3,1473,3
203760,6939,4,8218,4
58495,50763,37,869,41
135774,135259,2,4,4
203260,8220,2,1947,2
41922,8717,2,285,2
133421,2914,11,1732,12
25381,20485,2,1205,2
262572,262760,38,75,0
266455,18881,3,477,3
31600,29226,2,647,2
33281,46435,2,18,2
55446,55824,2,55,57
34743,51185,15,4283,15
18274,24482,5,4109,5
21336,1267,74,1007,74
36012,32000,25,2,2
26191,11232,2,50,2
39642,29467,129,1567,0
54235,1403,8,237,0
45075,4808,2,77,2
266984,28370,3,45,3
133916,7713,4,2948,4
396044,3356,2,5577,2
4476,6327,2,234,2
206916,1299,2,2007,2
15533,39120,103,3874,107
201283,8468,116,1106,0
20392,26801,2,48,2
27412,33657,2,123,2
395729,3356,2,5576,2
137562,38880,8,2288,8
132652,7717,2,344,2
134644,56258,2,146,2
37624,37673,2,17,2
200677,2110,2,48,2
35236,61568,26,3812,29
134338,45820,2,173,2
41478,1820,3,727,8
203599,9049,2,747,2
268173,61750,3,2,3
52925,1916,95,1950,2797
42211,12541,3,28,3
41409,41750,2,436,2
139285,133070,4,35,4
206936,8767,2,212,2
47648,16265,26,816,26
11976,53828,12,548,12
32748,14907,48,917,54
13202,20539,2,11,2
56417,39737,4,460,4
202748,1887,2,23,8
1634,11727,2,2,3
44205,1299,2,2006,2
49127,34872,11,506,11
25057,34019,2,1593,2
40806,3356,2,5575,2
394271,13868,2,20,2
57572,25408,2,497,2
8411,30729,2,5,2
196818,8374,3,121,3
57293,196925,3,593,3
48477,3216,3,987,3
3585,23148,4,31,4
200082,3253,3,9,3
47706,8220,2,1946,2
265724,264668,2,52,2
22221,4323,4,1472,4
18206,45352,10,1924,10
4445,1273,3,304,8
205519,201338,2,2,4
21688,32448,7,7,10
267468,264354,2,4,2
62932,54048,2,17,2
32937,4323,2,1471,2
29072,12389,2,1451,2
57534,12389,5,1450,5
49340,8492,8,1773,8
48817,57043,2,90,5
22770,63474,2,12,2
5572,13118,2,6,8
14239,3356,2,5574,2
197645,20552,2,37,12
265335,269247,3,2,85
25609,237,2,46,2
18004,23947,3,302,3
1605,174,4,6049,4
62561,3549,2,2183,2
51400,47232,3,155,3
49253,6731,2,71,76
27572,7018,2,2499,2
8970,205706,3,2,4
198301,6461,4,2017,4
204957,200088,6,6,8
133127,3758,2,101,2
60904,58095,4,93,4
64255,6939,3,8217,3
197405,61568,10,3811,10
131782,38757,2,61,2
18118,4847,2,96,2
11239,53486,2,14,2
36602,209,2,1779,2
49415,3257,3,2003,3
202069,24429,459,586,0
207153,61568,10,3810,10
47146,29684,3,20,3
266493,28638,5,35,5
197106,3257,3,2002,3
25439,15694,2,149,2
206054,3216,2,986,2
262372,267613,38,3889,42
30769,24867,2,14,2
28355,263903,6,101,10
20841,12400,2,90,2
265129,10429,3,538,3
32244,35280,33,1601,0
198175,8821,2,90,2
39290,3356,3,5573,3
9841,9318,2,486,2
41766,25091,2,2430,2
34407,61568,57,3809,1
24320,45204,2,32,2
61307,8492,7,1772,7
264820,19551,4,719,52
49722,24482,7,4108,7
135131,45588,2,20,9
61285,21367,4,505,4
134434,9299,2,252,2
267182,43289,2,17,2
8480,24955,2,34,2
43404,62423,489,440,0
133306,9255,2,46,2
61648,263508,36,1309,0
56528,31133,9,1364,9
40799,11766,2,5,2
15657,12732,2,121,2
10084,9745,16,6,6
50981,48422,3,32,3
9464,9931,2,56,2
49034,196954,3,64,3
59029,4847,2,95,2
328220,37497,15,1700,15
393983,20115,2,422,2
48585,58243,3,109,3
33742,27461,9,3,11
29947,3356,2,5572,2
269023,28329,3,319,3
15373,25084,2,15,2
202904,12741,2,913,2
24881,3326,3,834,4
9601,24482,9,4107,10
60021,260,2,13,2
12891,12735,4,32,4
263990,52873,36,2126,36
16205,13237,6,2102,9
49464,13237,2,2101,2
134862,9498,2,1145,2
13585,22927,6,130,0
7004,27963,53,3,61
51169,3356,2,5571,2
60245,31133,5,1363,5
26342,42633,5,4,0
36045,11427,2,158,2
57374,34772,2,135,2
62235,8637,6,26,6
199768,3301,2,110,2
8962,15694,2,148,2
34456,62423,432,439,0
397290,1239,2,387,2
21783,22911,2,61,2
205807,3320,2,637,2
42653,12389,2,1449,2
24652,6905,3,5,6
394559,2828,2,701,2
41619,3216,2,985,2
393892,174,3,6048,4
30427,3356,2,5570,2
19689,56665,21,2227,21
268103,265080,5,48,5
63142,174,4,6047,4
136427,9541,2,18,18
393739,6079,2,274,2
41676,61955,10,2093,10
394724,701,2,1373,2
7550,1221,2,371,2
49582,3491,3,700,3
206697,25472,3,27,3
8896,9009,296,354,298
198043,5617,2,300,2
